6147	5.8
6148	4.3
6149	4.3
6150	4.1
6151	2.5
6152	3.4
6153	3.2
6154	3.4
6155	4.0
6156	3.4
6157	3.4
6158	2.6
6159	3.1
6160	3.6
6162	4.1
6163	5.4
6164	3.8
6166	4.8
6167	5.8
6168	6.6
6169	5.2
6170	5.6
6171	4.4
6172	3.9
6173	2.7
6174	4.4
6175	3.3
6176	5.0
6180	4.3
6181	3.9
6207	2.9
6208	6.3
6209	4.3
6210	6.4
6211	3.4
6213	3.9
6215	5.5
6216	5.5
6220	6.0
6225	5.3
6226	3.1
6228	3.1
6230	5.1
6231	5.1
6232	4.8
6233	3.9
6235	3.9
6236	3.9
6237	4.1
6239	4.6
6244	3.8
6251	2.0
6252	2.0
6253	4.8
6254	5.3
6255	5.3
6258	5.3
6262	3.0
6271	5.2
6276	5.2
6280	5.0
6281	2.6
6285	2.2
6286	2.7
6288	2.9
6290	5.1
6302	6.0
6304	7.2
6308	5.3
6312	5.3
6317	5.2
6320	4.2
6322	2.9
6328	4.6
6330	5.7
6333	4.7
6335	3.8
6336	3.2
6337	3.5
6338	2.4
6346	2.5
6367	6.2
6369	4.9
6372	4.9
6375	6.1
6390	2.9
6391	3.6
6392	3.6
6396	2.2
6398	5.5
6401	6.6
6410	4.4
6429	3.9
6430	3.9
6432	4.5
6442	3.3
6443	5.1
6446	5.1
6448	3.5
6450	4.7
6472	2.6
6485	6.7
6487	6.7
6501	4.4
6502	6.6
6503	4.3
6507	6.5
6510	5.6
6517	6.3
6525	5.7
6528	9.9
6530	6.2
6535	6.5
6536	3.8
6556	3.0
6558	7.3
6560	5.7
6562	5.1
6564	5.2
6566	6.2
6612	3.7
6616	3.7
6620	7.3
6630	9.1
6638	7.0
6701	5.5
6705	2.8
6707	3.0
6713	1.6
6714	2.3
6721	2.6
6722	4.0
6724	4.0
6725	5.6
6726	1.0
6728	2.9
6743	3.5
6751	1.7
6760	4.9
6770	3.1
7000	3.6
7004	3.4
7005	3.3
7007	3.3
7008	4.3
7009	5.5
7010	7.1
7011	6.5
7012	2.6
7015	4.6
7016	5.6
7017	5.5
7018	5.4
7019	6.3
7020	3.2
7021	4.5
7022	4.6
7023	5.5
7024	3.0
7025	4.1
7026	5.5
7027	4.8
7030	5.9
7050	4.6
7051	4.6
7052	3.7
7053	3.4
7054	3.7
7071	3.7
7083	3.7
7107	3.7
7109	5.1
7112	5.2
7116	5.6
7117	6.6
7120	5.3
7140	6.2
7150	3.6
7154	3.6
7155	3.6
7162	3.1
7170	3.2
7171	5.8
7172	7.2
7173	4.9
7177	7.3
7178	5.2
7179	4.7
7180	7.1
7182	6.1
7184	9.0
7185	9.0
7186	4.7
7187	4.7
7190	7.4
7209	8.6
7210	7.5
7211	3.4
7212	5.5
7213	7.8
7214	7.4
7215	5.0
7216	6.8
7230	6.8
7248	5.8
7249	4.9
7250	5.4
7252	5.0
7253	7.0
7254	6.7
7256	4.5
7258	3.2
7259	4.9
7260	6.3
7261	5.9
7262	4.8
7263	4.3
7264	5.1
7265	4.8
7267	4.3
7268	5.2
7270	7.1
7275	5.4
7276	4.0
7277	5.0
7290	4.9
7291	4.1
7300	5.5
7301	5.6
7302	4.7
7303	6.8
7304	5.9
7305	6.9
7306	5.1
7307	5.9
7310	5.7
7315	5.6
7316	5.6
7320	6.3
7321	5.0
7322	7.2
7325	7.2
7330	4.3
7331	5.4
7469	5.8
7470	6.1
7670	6.1
